instance	n	k	min_mut	max_mut	RSS	BIC
m7_S23_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	102.7846	105.3915
m7_S23_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	827.298	335.021
m7_S23_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	68.41423	-1144.688
m7_S23_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	64.45995	-989.3887
m7_S23_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	60.61712	-835.3866
m7_S23_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	57.91812	-670.6865
m7_S23_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	55.71715	-501.4136
m7_S23_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	53.69141	-330.9933
m7_S23_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	210.4901	-584.7631
m7_S23_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	80.43664	-1035.898
m7_S23_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.50001	-865.5835
m7_S23_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.70856	-685.9917
m7_S23_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.39178	-502.4747
m7_S23_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.9687	-320.1465
m7_S23_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	72.09987	-132.8882
m7_S23_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	134.6571	-884.9501
m7_S23_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	112.9856	-807.5592
m7_S23_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	105.8678	-655.9781
m7_S23_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	101.0086	-492.2445
m7_S23_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	97.13663	-323.2032
m7_S23_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	93.49135	-153.5992
m7_S23_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	90.88406	22.70149
m7_S23_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	183.4776	-677.0598
m7_S23_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	114.8874	-796.3421
m7_S23_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	60.00658	-1037.497
m7_S23_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	56.62137	-881.2109
m7_S23_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	55.26387	-702.2106
m7_S23_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	53.70235	-526.1641
m7_S23_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	52.47587	-346.3818
m7_S23_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	725.6864	246.9574
m7_S23_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	330.108	-87.06799
m7_S23_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	76.48612	-874.4329
m7_S23_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	67.23031	-765.8032
m7_S23_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	64.42874	-599.0986
m7_S23_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	62.06337	-428.9263
m7_S23_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	61.47121	-240.0611
m7_S23_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	422.4254	-116.6653
m7_S23_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	204.2902	-409.5463
m7_S23_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	105.4776	-658.4593
m7_S23_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	101.1486	-491.3137
m7_S23_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	99.02016	-310.2975
m7_S23_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	97.35195	-126.4075
m7_S23_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	96.94352	66.07503
m7_S30_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	57.90757	-1452.04
m7_S30_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	55.77953	-1281.893
m7_S30_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	53.73743	-1111.649
m7_S30_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	51.99228	-938.5266
m7_S30_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	50.89518	-757.5507
m7_S30_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	49.26822	-584.0754
m7_S30_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	48.09157	-405.0115
m7_S30_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	86.43975	-1182.837
m7_S30_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	83.75636	-1008.721
m7_S30_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	81.54663	-831.3807
m7_S30_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	80.49539	-644.7922
m7_S30_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	78.39612	-467.2424
m7_S30_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	78.74715	-268.9324
m7_S30_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	77.53915	-84.0132
m7_S30_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	106.0392	-1045.506
m7_S30_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	101.4277	-880.0773
m7_S30_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	96.24034	-720.0481
m7_S30_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	92.73919	-549.6429
m7_S30_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	91.33444	-364.5921
m7_S30_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	90.0061	-179.1295
m7_S30_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	88.93868	8.161094
m7_S30_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	140.9971	-854.0329
m7_S30_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	67.59529	-1152.78
m7_S30_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	63.26886	-1001.922
m7_S30_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	59.45245	-848.4238
m7_S30_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	55.31824	-701.5499
m7_S30_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	51.25266	-557.5393
m7_S30_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	49.8757	-380.5325
m7_S30_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	385.2366	-178.5935
m7_S30_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	88.02841	-975.2908
m7_S30_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	84.68458	-806.007
m7_S30_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	82.0576	-631.8754
m7_S30_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	79.8225	-455.1256
m7_S30_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	79.2577	-264.5896
m7_S30_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	78.60106	-74.87249
m7_S30_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	352.6688	-237.9501
m7_S30_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	107.6106	-840.3133
m7_S30_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	105.4252	-658.793
m7_S30_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	103.1552	-478.1132
m7_S30_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	101.694	-292.3921
m7_S30_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	99.95252	-108.6919
m7_S30_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	98.28499	75.3102
m7_S30_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	410.8017	-135.4155
m7_S30_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	242.3136	-294.8416
m7_S30_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	57.70207	-1063.813
m7_S30_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	55.47078	-895.0071
m7_S30_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	53.67483	-721.8164
m7_S30_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	52.26251	-544.4274
m7_S30_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	51.1331	-363.801
m7_S30_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	328.6277	-285.3958
m7_S30_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	99.57183	-892.4872
m7_S30_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	81.56094	-831.2628
m7_S30_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	79.1429	-656.1792
m7_S30_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	77.53277	-474.684
m7_S30_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	75.59264	-296.4059
m7_S30_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	74.83931	-107.8286
m7_S30_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	383.9233	-180.8883
m7_S30_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	208.3959	-396.1745
m7_S30_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	113.8894	-606.8973
m7_S30_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	110.9654	-429.0675
m7_S30_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	108.4142	-249.3904
m7_S30_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	105.1903	-74.36872
m7_S30_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	103.2373	108.3449
m7_S43_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	73.14461	-1295.067
m7_S43_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	69.29112	-1136.129
m7_S43_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	66.45969	-968.8582
m7_S43_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	64.23781	-796.4007
m7_S43_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	61.93256	-625.652
m7_S43_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	60.08555	-450.6901
m7_S43_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	59.35644	-263.5866
m7_S43_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	74.76429	-1280.349
m7_S43_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	72.36152	-1106.993
m7_S43_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	69.88654	-935.0716
m7_S43_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	67.67281	-761.3946
m7_S43_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	66.20283	-580.8449
m7_S43_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	64.84209	-399.4934
m7_S43_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	63.90305	-213.9886
m7_S43_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	119.394	-965.7934
m7_S43_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	115.4221	-793.2214
m7_S43_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	111.6104	-620.4808
m7_S43_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	108.4196	-444.6647
m7_S43_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	105.6269	-266.8933
m7_S43_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	102.7646	-90.04665
m7_S43_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	100.1698	88.07485
m7_S43_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	180.3835	-688.4885
m7_S43_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	49.42202	-1363.212
m7_S43_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	46.4009	-1210.292
m7_S43_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	44.00425	-1050.622
m7_S43_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	41.76555	-890.4026
m7_S43_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	40.18113	-721.084
m7_S43_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	38.5676	-553.3182
m7_S43_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	181.6927	-683.6289
m7_S43_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	83.15727	-1013.545
m7_S43_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	80.52635	-839.8416
m7_S43_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	78.34054	-663.0268
m7_S43_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	76.14064	-486.8596
m7_S43_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	74.51206	-306.0813
m7_S43_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	73.26733	-122.0942
m7_S43_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	161.4482	-763.0142
m7_S43_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	110.0009	-825.5499
m7_S43_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	106.4892	-652.0451
m7_S43_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	103.9552	-472.9216
m7_S43_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	100.6447	-299.3621
m7_S43_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	99.78713	-109.8048
m7_S43_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	97.65478	70.98741
m7_S43_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	163.011	-756.5405
m7_S43_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	86.09173	-990.2403
m7_S43_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	61.20253	-1024.236
m7_S43_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	59.19277	-851.3654
m7_S43_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	55.40623	-700.4818
m7_S43_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	53.92269	-523.4126
m7_S43_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	52.69868	-343.5346
m7_S43_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	165.4048	-746.7437
m7_S43_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	110.1675	-824.5326
m7_S43_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.34733	-866.9087
m7_S43_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.10121	-691.4044
m7_S43_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	73.48187	-510.7449
m7_S43_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.20699	-327.1983
m7_S43_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	70.86383	-144.5086
m7_S43_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	581.1763	97.73052
m7_S43_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	232.9742	-321.2547
m7_S43_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	106.8605	-649.7058
m7_S43_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	102.0402	-485.4164
m7_S43_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	99.38904	-307.7987
m7_S43_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	97.76338	-123.5735
m7_S43_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	96.84904	65.41981
m7_S49_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	60.46216	-1423.03
m7_S49_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	57.94268	-1256.325
m7_S49_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	55.94415	-1084.605
m7_S49_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	53.78875	-915.6994
m7_S49_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	51.4872	-749.779
m7_S49_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	50.00374	-574.1173
m7_S49_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	48.83188	-394.7457
m7_S49_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	78.44308	-1248.071
m7_S49_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	75.38277	-1079.505
m7_S49_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	73.91662	-897.3962
m7_S49_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	71.9195	-720.4947
m7_S49_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	70.04301	-542.9533
m7_S49_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	67.63551	-371.1496
m7_S49_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	66.23211	-189.9322
m7_S49_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	113.4208	-1000.283
m7_S49_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	110.3911	-823.1704
m7_S49_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	108.2872	-640.7933
m7_S49_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	106.0753	-459.3541
m7_S49_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	104.0495	-277.0042
m7_S49_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	101.8376	-96.13599
m7_S49_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	100.2079	88.33081
m7_S49_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	318.3783	-306.6883
m7_S49_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	59.1475	-1242.495
m7_S49_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	56.42158	-1078.894
m7_S49_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	54.48037	-907.1139
m7_S49_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	53.90071	-718.9943
m7_S49_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	51.86052	-549.6162
m7_S49_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	49.91931	-379.9453
m7_S49_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	83.76021	-1203.998
m7_S49_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	71.17204	-1118.131
m7_S49_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	68.87668	-944.8529
m7_S49_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	66.64139	-771.7156
m7_S49_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	64.7689	-595.5601
m7_S49_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	62.53931	-423.7926
m7_S49_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	61.50453	-239.6969
m7_S49_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	310.2126	-324.1486
m7_S49_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	116.4238	-787.4148
m7_S49_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	108.1848	-641.4291
m7_S49_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	104.2693	-470.8939
m7_S49_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	100.6049	-299.6275
m7_S49_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	97.62752	-124.508
m7_S49_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	94.69083	50.27537
m7_S49_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	620.1069	141.3015
m7_S49_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	85.53232	-994.6211
m7_S49_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	68.84737	-945.1389
m7_S49_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	65.70063	-781.2697
m7_S49_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	63.68156	-606.9374
m7_S49_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	62.16553	-427.8211
m7_S49_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	61.71753	-237.3736
m7_S49_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	425.708	-111.4634
m7_S49_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	258.2973	-251.9153
m7_S49_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.47151	-865.8307
m7_S49_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.16734	-690.8129
m7_S49_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.0543	-505.5302
m7_S49_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.95644	-320.2594
m7_S49_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	72.07112	-133.1563
m7_S49_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	638.6257	161.0762
m7_S49_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	156.0064	-590.7471
m7_S49_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	99.35599	-698.6378
m7_S49_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	95.67425	-528.7048
m7_S49_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	93.58877	-348.2071
m7_S49_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	91.82073	-165.7159
m7_S49_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	90.2842	18.25142
m7_S61_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	67.38521	-1350.18
m7_S61_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	63.9631	-1189.896
m7_S61_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	60.49356	-1032.066
m7_S61_k0_eps0.1.P_eps.txt	7	3	Inf	-Inf	58.22502	-862.4429
m7_S61_k0_eps0.1.P_eps.txt	7	4	Inf	-Inf	55.96813	-693.7011
m7_S61_k0_eps0.1.P_eps.txt	7	5	Inf	-Inf	54.37826	-517.759
m7_S61_k0_eps0.1.P_eps.txt	7	6	Inf	-Inf	53.93585	-327.9409
m7_S61_k0_eps0.2.P_eps.txt	7	0	Inf	-Inf	83.5996	-1205.288
m7_S61_k0_eps0.2.P_eps.txt	7	1	Inf	-Inf	80.79474	-1032.913
m7_S61_k0_eps0.2.P_eps.txt	7	2	Inf	-Inf	78.66719	-855.5384
m7_S61_k0_eps0.2.P_eps.txt	7	3	Inf	-Inf	76.507	-678.9417
m7_S61_k0_eps0.2.P_eps.txt	7	4	Inf	-Inf	74.55597	-500.9932
m7_S61_k0_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.7706	-321.9735
m7_S61_k0_eps0.2.P_eps.txt	7	6	Inf	-Inf	71.83394	-135.3714
m7_S61_k0_eps0.3.P_eps.txt	7	0	Inf	-Inf	103.9164	-1059.096
m7_S61_k0_eps0.3.P_eps.txt	7	1	Inf	-Inf	100.7873	-884.3339
m7_S61_k0_eps0.3.P_eps.txt	7	2	Inf	-Inf	97.77506	-709.4164
m7_S61_k0_eps0.3.P_eps.txt	7	3	Inf	-Inf	94.77501	-535.0507
m7_S61_k0_eps0.3.P_eps.txt	7	4	Inf	-Inf	92.74442	-354.2973
m7_S61_k0_eps0.3.P_eps.txt	7	5	Inf	-Inf	90.72958	-173.7494
m7_S61_k0_eps0.3.P_eps.txt	7	6	Inf	-Inf	88.73722	6.637246
m7_S61_k1_eps0.1.P_eps.txt	7	0	Inf	-Inf	192.1078	-646.1719
m7_S61_k1_eps0.1.P_eps.txt	7	1	Inf	-Inf	59.54984	-1237.939
m7_S61_k1_eps0.1.P_eps.txt	7	2	Inf	-Inf	57.03364	-1071.643
m7_S61_k1_eps0.1.P_eps.txt	7	3	Inf	-Inf	55.83031	-890.6656
m7_S61_k1_eps0.1.P_eps.txt	7	4	Inf	-Inf	54.13588	-716.0688
m7_S61_k1_eps0.1.P_eps.txt	7	5	Inf	-Inf	52.67653	-539.1248
m7_S61_k1_eps0.1.P_eps.txt	7	6	Inf	-Inf	51.52279	-358.699
m7_S61_k1_eps0.2.P_eps.txt	7	0	Inf	-Inf	386.3387	-176.6737
m7_S61_k1_eps0.2.P_eps.txt	7	1	Inf	-Inf	80.36012	-1036.538
m7_S61_k1_eps0.2.P_eps.txt	7	2	Inf	-Inf	77.91727	-861.9752
m7_S61_k1_eps0.2.P_eps.txt	7	3	Inf	-Inf	75.74397	-685.6774
m7_S61_k1_eps0.2.P_eps.txt	7	4	Inf	-Inf	75.00262	-496.9793
m7_S61_k1_eps0.2.P_eps.txt	7	5	Inf	-Inf	73.21347	-317.8962
m7_S61_k1_eps0.2.P_eps.txt	7	6	Inf	-Inf	72.28907	-131.1271
m7_S61_k1_eps0.3.P_eps.txt	7	0	Inf	-Inf	117.9741	-973.8336
m7_S61_k1_eps0.3.P_eps.txt	7	1	Inf	-Inf	93.70045	-933.3289
m7_S61_k1_eps0.3.P_eps.txt	7	2	Inf	-Inf	90.05512	-764.6868
m7_S61_k1_eps0.3.P_eps.txt	7	3	Inf	-Inf	87.49236	-588.78
m7_S61_k1_eps0.3.P_eps.txt	7	4	Inf	-Inf	85.0586	-412.4301
m7_S61_k1_eps0.3.P_eps.txt	7	5	Inf	-Inf	82.71756	-235.8768
m7_S61_k1_eps0.3.P_eps.txt	7	6	Inf	-Inf	81.24742	-52.62002
m7_S61_k2_eps0.1.P_eps.txt	7	0	Inf	-Inf	204.1589	-605.286
m7_S61_k2_eps0.1.P_eps.txt	7	1	Inf	-Inf	86.31557	-988.4954
m7_S61_k2_eps0.1.P_eps.txt	7	2	Inf	-Inf	63.31336	-1001.45
m7_S61_k2_eps0.1.P_eps.txt	7	3	Inf	-Inf	60.8516	-832.7922
m7_S61_k2_eps0.1.P_eps.txt	7	4	Inf	-Inf	58.54408	-663.4627
m7_S61_k2_eps0.1.P_eps.txt	7	5	Inf	-Inf	56.5251	-491.7389
m7_S61_k2_eps0.1.P_eps.txt	7	6	Inf	-Inf	55.33806	-310.6936
m7_S61_k2_eps0.2.P_eps.txt	7	0	Inf	-Inf	546.2138	56.03714
m7_S61_k2_eps0.2.P_eps.txt	7	1	Inf	-Inf	237.0265	-309.6667
m7_S61_k2_eps0.2.P_eps.txt	7	2	Inf	-Inf	78.66576	-855.5506
m7_S61_k2_eps0.2.P_eps.txt	7	3	Inf	-Inf	76.27195	-681.0095
m7_S61_k2_eps0.2.P_eps.txt	7	4	Inf	-Inf	73.82662	-507.5995
m7_S61_k2_eps0.2.P_eps.txt	7	5	Inf	-Inf	72.09589	-328.2331
m7_S61_k2_eps0.2.P_eps.txt	7	6	Inf	-Inf	70.79539	-145.1578
m7_S61_k2_eps0.3.P_eps.txt	7	0	Inf	-Inf	237.7607	-502.896
m7_S61_k2_eps0.3.P_eps.txt	7	1	Inf	-Inf	138.8823	-668.8808
m7_S61_k2_eps0.3.P_eps.txt	7	2	Inf	-Inf	103.9221	-668.4429
m7_S61_k2_eps0.3.P_eps.txt	7	3	Inf	-Inf	101.6721	-487.8444
m7_S61_k2_eps0.3.P_eps.txt	7	4	Inf	-Inf	99.23564	-308.8367
m7_S61_k2_eps0.3.P_eps.txt	7	5	Inf	-Inf	96.98564	-128.9408
m7_S61_k2_eps0.3.P_eps.txt	7	6	Inf	-Inf	94.95191	52.12569
m7_S66_k0_eps0.1.P_eps.txt	7	0	Inf	-Inf	58.30475	-1447.447
m7_S66_k0_eps0.1.P_eps.txt	7	1	Inf	-Inf	54.33878	-1299.478
m7_S66_k0_eps0.1.P_eps.txt	7	2	Inf	-Inf	50.87454	-1148.439
